water_level,soil_moisture,temperature,water_velocity,gate_decision
0.2967723737424586,0.2707422311261252,25.49524672163402,0.03398695820716551,0
0.5198079402833315,0.30773444429732316,33.144937439624485,0.6239461640930505,1
1.031413534258391,0.38956315570314287,21.225584374894883,0.13825613135266493,0
0.3190304087451418,0.42930026538826666,31.00320638797905,0.44491479271399414,1
0.11704815294242592,0.788235508836379,18.38394531760562,0.4080204924706722,0
0.373591475825296,0.21749194112145537,29.91140792001879,0.44536001555714866,1
0.38763282143168615,0.41598212366198534,26.14053882774862,0.40312330352535747,0
0.8112039919359293,0.16213380461700422,18.500339507887446,0.5066003006092931,0
0.6905869751924701,0.31249942453097945,29.36174498875217,0.44575477689575327,1
0.9514829404723755,0.5879830390298033,29.275122269128545,0.0814041678041537,1
0.8139605713764957,0.18084660782043094,25.308704582868806,0.2694022066850593,0
0.5173448906560811,0.48601348066253236,19.509352752853495,0.3916835364355632,0
0.9861234423659399,0.36252576767600536,17.645877844899932,0.2411342496107604,0
0.24201885789385946,0.08868465830335474,34.14510096919578,0.5370250016686811,1
0.07611888410393955,0.7498064311088335,28.116250765183104,0.23617044623739444,1
0.15355503989198802,0.36020235521966476,31.18482967146768,0.5835052385260668,1
0.8807132531859179,0.6379449018133747,28.939410581004832,0.11977893026740893,1
0.5811588147890955,0.3622351165488502,31.58947330384578,0.5431869441903948,1
0.23546254588864207,0.7530202411840885,18.249816394978467,0.14475649973392843,0
0.626201491368868,0.2678527508216731,24.93900449094089,0.3790503906802704,0
0.22515891812014366,0.3591729872657726,28.342495410045867,0.23795657361546738,1
0.8507684313393964,0.6191481801944648,17.06779799790436,0.45338741646438685,0
0.5630797169101354,0.3077504864606427,17.999138986568166,0.16466347869228617,0
0.4881744100109548,0.3232678035013845,27.67965188501893,0.5608786186792869,0
0.39673890252005795,0.7961173800606676,32.3741160850764,0.41003702912917933,1
0.7748249820867217,0.46671089426776396,28.20832357883195,0.6709457447830184,0
0.46608450213639896,0.5670353402526112,15.724096269121512,0.5040038236627404,0
0.15079740721351614,0.5325966756152074,34.40865834180646,0.43302896686221065,1
0.1857067874385926,0.6709431103674293,17.7901380181249,0.583827909503512,0
1.1561823142319416,0.6963688245813073,19.651244671049795,0.16938414607800809,0
1.0948677943137481,0.4724420993527322,34.49934563809448,0.45026487338783094,1
0.8546632038823619,0.2709170562247995,30.420659933067498,0.2854746177244991,1
0.3557504556784475,0.0671001856812271,33.73153360757013,0.5257778658195781,1
1.1645528339498825,0.5108024382982401,31.132393856160594,0.03663919845406079,1
0.9455635395606637,0.6691016249492148,28.034689500064,0.3108442256383016,0
0.874423717532845,0.3879048541337446,20.69105997726012,0.46315729324638505,0
0.566765727465357,0.1735296053681482,21.537628833990507,0.33323474878066894,0
0.36307779612193286,0.2660615547017307,33.945421460887395,0.1818206850853506,1
0.1608496064765242,0.4324916971338984,32.21251232311289,0.33575749114201636,1
1.087992756025418,0.6775109142332499,22.189808968846528,0.5978262773328777,0
0.5741427333086527,0.17881485955131549,22.465348352414075,0.16065053176272984,0
0.28271786951451483,0.5091124067821357,20.953887805517695,0.2696770712681574,0
0.40185011777325036,0.6150264604629091,21.52260285250008,0.6934281546200868,0
0.7161025042831803,0.7520356402511175,32.21334932577571,0.6407156748455055,1
0.25328870038011647,0.13752776875914458,15.210137131796937,0.04309847264612585,1
1.0351064267062318,0.7447937256234181,23.721052422190496,0.38062573796936977,0
0.9222974593104916,0.5011006513808597,33.85679357055815,0.06448085825656079,1
0.8773823993435773,0.6250261905742145,25.85272710365618,0.6482553480872433,0
0.5469069957413693,0.0903310321764166,24.00891580287807,0.3202505406258209,0
0.7714051668078097,0.42961111673044633,21.24739609399176,0.30453716267104114,0
0.7217126642496459,0.5169722555605953,16.478252597238075,0.2056033016507312,0
0.797323591788043,0.28012537990463016,19.48972956055026,0.40679690666666457,0
0.14711096931087245,0.3737376560759395,16.809168198737424,0.11859913163550709,0
0.5281785124962011,0.46572360145969854,17.533988594308564,0.563289400364172,0
0.09785629994117634,0.4644109548297349,18.270330882525396,0.35402303449567685,0
0.6180894421311968,0.08139614405512856,21.04058864168557,0.40519476609362914,0
0.4293403941827031,0.37961132493416927,15.22033359991071,0.5917472284050739,0
0.2162028171959539,0.21036361609417314,34.002877711864954,0.1459011662417653,1
0.16891341288093437,0.7375213085640124,17.47638185353949,0.13912448987263865,0
0.7257912580043688,0.7824349925925006,22.662977447191743,0.30614513755149536,0
0.246181913817419,0.2747351722640518,32.590551194295614,0.5545672040123284,1
1.1138881361333168,0.18138904793829408,17.131359403815246,0.05981097639369935,0
0.7182203106554542,0.2146281132112573,24.672085035082418,0.560715738651147,0
0.4489002752150626,0.4083141915147153,31.895671950827914,0.36051448364243066,1
0.7295528152036292,0.7058791993348839,26.139252480682803,0.4019991459647927,0
0.07622445168415212,0.4250271612032297,19.2068719084552,0.4037824380298377,0
1.152343095227662,0.09154404628647324,29.710190628251627,0.05819382449124974,1
0.6046489524843353,0.07991420203485801,28.62682125735016,0.18984414244833844,1
0.9501455113378291,0.22054320921713644,22.243718130938486,0.5336022670299945,0
0.14513949991080435,0.6820784582070717,15.925903231627503,0.3003423212527129,0
0.6096570804638844,0.516110418151358,15.157293797921877,0.40115154793126084,0
0.6143130435076991,0.47221839033971863,31.507857662543433,0.662510662978052,1
1.1285004232212303,0.2892271944369816,21.43114723118137,0.05146480245580565,0
0.7074872602324866,0.7470690537846405,17.755397972118093,0.3257826486581974,0
0.5945128112154969,0.29838368372159935,25.371024523259642,0.2656664103365707,0
0.35702201255567756,0.6762083094897101,33.416665914501806,0.092385609812424,1
0.431304346943935,0.7219276384819131,15.169617290447954,0.6665401571566626,0
0.6487732628422684,0.4125012599121025,16.12287081352829,0.6737925210290094,0
0.5547481793508037,0.720716952110557,23.340898651701448,0.23181194484879666,0
0.07485389186237999,0.2576024655432853,28.51931813510127,0.6637672952685735,1
1.0002357128235113,0.5438250696374569,24.522009175341005,0.0439180525725142,0
1.0805848876157318,0.1159728113932897,32.95096876930809,0.6870092734286173,1
0.21128645234840238,0.4054506605692954,15.881691110749562,0.5884337711578917,0
0.6871415650699068,0.21299885161876092,21.80281739287487,0.16574455015162542,0
0.17486210230576008,0.09707245844795216,22.026957787774414,0.4276920646755201,1
0.8230761069957835,0.05279413105821555,21.802544519726833,0.5628435664111259,0
0.37341885141485953,0.2935640873306063,24.753718242467812,0.2371232955252897,0
0.808336029895687,0.4921479459025721,30.811540903892208,0.2605512186231241,1
0.886043806429915,0.39142276073836796,21.357652328056346,0.4477014874031901,0
0.9339446157053055,0.2763269738896221,29.88966413264405,0.12002395463473774,1
0.17390208784928105,0.7934000230821884,17.92930942558143,0.10038321461123785,0
1.103413621908249,0.7546437799847584,26.214497112679005,0.18986758912120852,0
0.3147460895291129,0.14423998012812267,22.501760513310902,0.5240566268359813,0
0.09302443960260674,0.3613305700013711,25.784216045911414,0.26928747395985847,0
0.6880803398002059,0.5366352004952082,17.154995007444988,0.36500359072322014,0
0.4765606264418045,0.6001180981474525,34.06925693521817,0.15290637862912218,1
1.004258204602275,0.3247791161821178,33.124282336035556,0.15199185379770888,1
0.9794891928739471,0.6097113595515108,31.527926085812577,0.4623068562796707,1
0.4147097267461226,0.1431125096830087,32.85565646776104,0.09369517127054855,1
1.1458343043302066,0.29885946894327853,17.933757403629723,0.4741316945071562,0
0.3845555138611364,0.5873248818169288,25.074435460393317,0.29247725959725623,0
0.6423156986164718,0.5192620926952813,21.358183175130467,0.4764642212599854,0
0.3443598541527431,0.6779076611462412,32.74771882608317,0.2795760443705323,1
1.1264501055563079,0.08514276700036631,18.788753649989328,0.5953154848816589,0
0.23929899021932083,0.18079378836728638,19.398907102839445,0.05777819506664486,1
0.10164721230117833,0.08637093670397485,28.73428912710022,0.6274421720322803,1
0.5503616190034937,0.19408566818690848,16.777993181753363,0.20268960052190474,0
1.1912318986642125,0.05321210797470126,29.647343538332795,0.04892870277652751,1
1.075428856193151,0.42815772625914966,20.362545766282448,0.4024350068798841,0
0.9108992223754916,0.44623579667619157,28.218707305342946,0.1725608766591455,1
1.0744113645103035,0.5434188360544961,32.46075572721321,0.3322581237652014,1
1.0774636356525427,0.3386843354007826,27.192227464699812,0.5655736601222304,0
0.6466871144444164,0.05240576801388801,19.25367466572218,0.5582517973087432,0
0.41331840960541194,0.5554183658057279,15.983310510784332,0.428262219072722,0
0.9378142969276362,0.09071831581093444,15.892279433901317,0.6849528978872002,0
0.8109104526429253,0.699627823113308,16.776237640280158,0.3353507447672778,0
0.4797063882047665,0.06699049078095302,26.59635824939432,0.046784105441273066,1
0.15863666827074255,0.44785634244247435,21.964357080813024,0.5772091018711221,0
0.9088080530513799,0.7211884117891406,19.862139547917963,0.17047983163866529,0
0.3518295933112943,0.47936718184158505,19.386131155943822,0.13984239011797664,0
1.127335123113846,0.5063125599079475,33.97163063806198,0.06760674693721427,1
0.3271161612565374,0.5612081362530543,17.37633151784149,0.24297196167427437,0
0.19117162227320894,0.14180663579785024,21.096288215453093,0.24178809759684775,0
1.005779572943642,0.5561953256079197,24.429545240383863,0.22588464173718756,0
0.22627696411816817,0.7102661615096114,15.008990521485108,0.42337119904270065,0
0.25615855438139995,0.7806656246264874,33.41906374951449,0.5310486751431119,1
0.73929021024897,0.3822889995187603,16.981971815202076,0.6576813686801906,0
1.0557463469630841,0.30837863875816013,28.64941201372345,0.08395405350250036,1
0.2758998655717592,0.6149822116972379,27.57730954324977,0.12225964609193993,1
0.40687222383510896,0.4571557160714859,31.181277102094743,0.4210929071567057,1
0.9440155639773542,0.24297849084127288,28.02775461124305,0.08673220383653703,1
1.1676003899701124,0.17911841372727721,30.38774834431959,0.27211971354109876,1
0.6258523641326936,0.17767272544455776,23.42497217577055,0.4446955167713051,0
0.2154821279339384,0.39438277745461403,24.774089891032464,0.5507706217864259,0
0.06602673086443178,0.17759330421173758,29.03324204328839,0.16796751547146146,1
0.3141044344986835,0.06478920800861433,26.36853442110102,0.474230183585968,1
0.20159555045449917,0.0890665812272675,25.230771005334397,0.459191372776105,1
0.829307474654786,0.7474134079647243,19.111168121090987,0.6045389658556538,0
0.19010738032281077,0.10472100587010182,20.16216521612751,0.23334829711951346,1
0.632279421363728,0.10488551793571967,22.16994482118787,0.5300624681239601,0
0.8484018009893194,0.3883913341501493,15.185687708470063,0.5313599078202162,0
0.7182841006040377,0.2338252117512744,23.34726899160474,0.18265228855405505,0
0.27974199940906624,0.7720203891293733,15.055369515278256,0.44238732967573074,0
0.9747432051096021,0.7332393796233532,26.300308718426734,0.47911021961455563,0
0.8727181990581719,0.35355743650345034,29.080575379446977,0.20661132058314616,1
0.899831604502873,0.3865486395621944,26.24297263230253,0.32722399684795467,0
0.20071641429091025,0.3313352398066776,28.870399464097517,0.3163288545344152,1
0.19231687419789628,0.07839958748234617,15.000263371124149,0.5459865064923045,1
1.1166969336574837,0.2696351294410315,16.18883946568619,0.020470054021345673,0
0.5072149228986818,0.1420051022089881,28.969248817511108,0.3606980957905514,1
0.3960909955480807,0.12677774751134208,31.05800295913541,0.1453517532233918,1
0.6118716521542633,0.4706461797022909,29.354031417787887,0.45985253827769507,1
0.8122938446781198,0.12407364328517169,28.260244851071032,0.48265082682024574,1
1.1489667456040153,0.12719849284644769,29.1476532762312,0.3607660259116366,1
0.3794131609143632,0.4103852861145114,29.791798515923315,0.3885800884133989,1
1.113529693708831,0.381711773841979,29.487549967351384,0.23423956855751468,1
0.07858841509419476,0.15322608884927702,29.760169553766794,0.23305942192425252,1
0.6884777486758484,0.05333676860664725,16.480394148303617,0.526679600698245,0
0.7790713784332479,0.19473083132588287,16.265431029892493,0.10957732984989742,0
0.1717820143133663,0.22691919063653054,22.22239886458878,0.5446222539914393,0
0.21139053662349955,0.6501863327066507,25.551934290975915,0.46540896348930927,0
0.5319814672137494,0.7365787628954112,30.252381078434553,0.6214427855657386,1
1.161166698964659,0.3544582981159773,21.69415637582025,0.1968983906958623,0
0.7354489362195288,0.3537700448757333,20.502341532672695,0.36420175523501874,0
1.1229767048402428,0.5843609628199001,30.628966162370588,0.046512867839877695,1
0.9750150529549163,0.5201915117785167,19.986737029079897,0.6405044710372539,0
0.5874888417885853,0.18810514002005685,31.41682753628927,0.4792661932618276,1
0.9524779666400155,0.130766841721896,18.542670994400773,0.4435551693685803,0
0.0705123015735359,0.3782089179912881,22.189470457449538,0.5182286566708901,0
0.17551559628059515,0.47362127237207224,23.021512188527808,0.21334362259636783,0
1.0038429071151467,0.15403070236910693,20.99020894615286,0.43062498275151934,0
0.966339651573936,0.26995512005633343,15.067138277740252,0.5646268990755667,0
0.31753685326139874,0.27945724732293115,19.710185156424956,0.08140022239876367,0
0.6603850291889115,0.245973650768123,21.753071177577475,0.6719954847174034,0
0.7469181938050126,0.39557094971884327,21.272497890533256,0.6264830257008961,0
1.0478997968424129,0.5397976882398039,30.711109929544143,0.6748528070562255,1
0.7435732309395345,0.43204241271199423,15.94735525072946,0.569676986141491,0
0.5244573046647324,0.20109242168550817,22.778973993104813,0.2201315428587378,0
0.4803116499182601,0.12720428528554983,15.750309111588825,0.41545771799156495,0
0.5397643993295363,0.6664028471740253,33.61295132258019,0.1017104471221111,1
0.7997206794169703,0.40947851203833924,30.804188740621928,0.5328333775329182,1
1.0476142265151736,0.0966043881004079,34.64323198476027,0.12447497287511335,1
0.5719814143877447,0.24359112473716849,33.20321063392037,0.6094402757484777,1
0.3350154973940618,0.6530253337881161,21.316255442321687,0.18357872770871164,0
0.3221617174472183,0.6137947435801625,28.831668246611606,0.1290800969523907,1
0.9079164222799634,0.7068624746730334,21.131081749568168,0.06821496730986132,0
0.9890540779374969,0.5015658695012691,32.76422375859248,0.5037282870745518,1
0.1710697918322437,0.36717945076854125,23.215057399346826,0.14661856829541584,0
0.12654268549845488,0.369976248165838,22.517750838084645,0.15441411220196952,0
0.7335987133199195,0.19550003336970778,33.28137488466667,0.13539369062668924,1
0.21809923082160304,0.5380992211384115,31.734805752397087,0.22794068327857608,1
0.9983638190247924,0.4888015670696405,34.32827106728603,0.6600237752073077,1
0.40688487501268555,0.16614830857162693,16.32976171148894,0.350902740988539,0
0.21545272291681405,0.7142471900340311,19.866777560777198,0.19739699872792135,0
1.1091160433605678,0.32635115248294777,21.017154957340914,0.135865716599032,0
0.24036148114556988,0.08730407414080137,23.48704121909524,0.03285296539969785,1
0.37742809468862587,0.2959106905848379,24.462600918970722,0.2681950000064762,0
0.2266554044708674,0.7023925360336819,20.82944856133476,0.09484180247373586,0
0.18281357321515823,0.7377174393963384,30.809008462900568,0.03836815705503055,1
0.07432021878690603,0.41779881294472515,19.46488288970113,0.0900262000363664,0
0.11370472053889913,0.7672549550550635,28.93034626598226,0.23659463114683627,1
0.2508376915762306,0.7064313569089821,32.03536631184195,0.5305873169780362,1
0.11138922252125169,0.6689230378244191,27.073964783191727,0.06555065079459788,1
0.7298153885276168,0.6947825485116546,22.083178517856417,0.4814982681544759,0
0.8328217058194324,0.3364065591266176,18.757824843933026,0.4419689195848475,0
0.5026750253568325,0.6173517055666577,17.68692388807392,0.6197533397174158,0
0.41568976149485676,0.4830042523071119,29.88349478298123,0.14511116576100014,1
0.6302051725755646,0.5897630013052301,24.38263995167032,0.5601020398617024,0
1.0562556835697998,0.18333958068558098,15.926391023347353,0.6081083475926912,0
1.0288013708455368,0.5985454338312065,34.676790138852404,0.684009209523181,1
0.09999632131471073,0.7681943256456288,28.4260636597798,0.5698135634530275,1
0.2587231710360027,0.2769974917860722,31.883651028539543,0.10416237655704484,1
0.3222566017700554,0.7896209929667204,23.76377342634023,0.6640477269111329,0
0.3367957122070436,0.33378201110402833,34.1087724161605,0.574194595906573,1
0.7069175495041886,0.19979262276577464,18.990500418482547,0.16438112542918032,0
0.5287017895586711,0.1342146723501788,18.70272245877632,0.1323342323714807,0
0.10664223791673308,0.6387214349661334,32.806694695407174,0.6567616222722593,1
0.4796562592285073,0.46611905028242623,32.834341280114565,0.12587506575199736,1
0.6523158910252828,0.28034847024652165,24.980389709980845,0.548430302078179,0
0.16692268833927337,0.5063377773453185,17.515727107079574,0.2955762928989476,0
1.0084773368568436,0.29907589088075354,21.10432916406544,0.5121875805350758,0
0.10975614643486989,0.38626831799634403,30.083046760689353,0.08245893851332113,1
1.1135681493707714,0.6969980943148184,31.919838160026067,0.513039635662159,1
0.16398011281685682,0.5511248576443736,21.953094954896343,0.3680997365769747,0
1.0201111943374155,0.6218013797785373,16.224673636337357,0.6322573020304164,0
1.0880511155167596,0.4876201636021822,28.31453363145561,0.14811092372589035,1
1.1765062826745816,0.7935485366642158,29.78994082876587,0.09436213302300099,1
0.9723297623146325,0.2310575497181695,23.48029351727385,0.1534298029697087,0
0.9463991718870283,0.24671837053911105,26.661952232357386,0.07343124972957837,0
0.7888557673948798,0.11941920405374966,34.74742995048167,0.6865023677859857,1
0.9458458077648483,0.46551462655303283,19.89997198719319,0.10354250561966978,0
0.20473503967511913,0.5100194273062759,26.459553875985016,0.1565786430043918,0
0.6664782413397828,0.5944711796741149,27.21920827125285,0.5705863081479446,0
0.6413563007189766,0.30158444446194577,25.982143920489264,0.18779298907721487,0
1.036207965740941,0.0591926013987704,32.38259115887591,0.1711594713295657,1
0.5822192704325433,0.52417215281624,27.10015063844233,0.4771706506772253,0
0.49285292051540647,0.799021619390287,25.1578004478258,0.29116035669908363,0
0.7854977619226766,0.27091201534249437,17.460300533223464,0.5881258245842124,0
0.3564328151259729,0.18795083935176482,29.06418398586851,0.4540231550505654,1
0.2107336725970504,0.2613252183697649,17.642147229894007,0.21598600761744424,0
0.5995588651273077,0.36906160608278543,15.531397867284474,0.4265878274213935,0
0.5294227738841177,0.2381846967144235,24.770623261269243,0.6091939026525669,0
0.3174554316082047,0.3102200190256474,26.448905442954647,0.26784841317567404,0
0.4726385816323972,0.528655053934522,34.9810812274776,0.5208000906364787,1
0.4713513173001845,0.308770990131961,29.24653588910573,0.3027664266564646,1
0.4266198990744272,0.347044208587741,31.971806404551547,0.3892899104893798,1
0.4863836916859683,0.08002344709944796,21.927760780615106,0.518916018902801,0
0.8386048472743372,0.7384568762171524,25.17829365159935,0.061158612490693834,0
0.39140794575697807,0.3551644699361402,34.48537981323711,0.32936567519235,1
1.1411866157226414,0.2961076370260957,23.347771042855527,0.08474519087498127,0
1.1038002224689045,0.11486314718403838,31.145808496047678,0.5130037702410233,1
0.6030469925450903,0.5256374115463878,25.51978235488992,0.43330826032589453,0
0.4276153857553921,0.6978687126978163,19.479237030601283,0.2423121690647093,0
0.6657500083045036,0.08086490003930023,26.608372744217657,0.07187142910712814,1
1.0258445620896681,0.1589543505245266,19.36124056740643,0.649545674180344,0
0.8004754416441173,0.15979237166465549,15.060539797514823,0.23420252997241015,0
0.975050602139139,0.5017061415108447,19.717920309466866,0.20725620862978336,0
0.6626306174756013,0.7409228770387767,18.862876647101807,0.08868338022395687,0
0.7778552736577639,0.37832627529913215,22.418423543988673,0.4126001821856746,0
0.38137895630983093,0.30785483614538794,32.77193807618576,0.20064434966493716,1
0.8951271366568344,0.6243805141975185,22.757061471973515,0.593140095904009,0
0.2827652820945761,0.6069267963167386,31.90375254981982,0.48428141286623444,1
0.8490178481412729,0.23506710445790724,26.112260402631627,0.02266213595039654,0
1.039826928574778,0.17061977173091453,15.152294084451338,0.40465873593289936,0
0.2019182628967755,0.31835752431151726,18.774734258064303,0.17764758023741578,0
0.7565367016232077,0.6317025441699735,33.62556090416073,0.03044964161890396,1
0.15936011046442478,0.5712975424362338,27.08346892395437,0.4411696708314632,0
0.8845729725121408,0.5493902797671539,33.590937171445475,0.15934176493969016,1
0.14716720164704827,0.672071420122403,21.202400406069057,0.6317523507681958,0
1.1263307961057198,0.2578477342560453,29.331247565654856,0.40989890384826894,1
0.20801911954347246,0.30476279410213253,30.440503197945198,0.1622458746096246,1
1.1527122827954424,0.081754587956882,34.51399205472511,0.6858066589873242,1
0.9710168024978612,0.7015593318526501,15.363529663379214,0.39158026529555856,0
0.7327343051363072,0.48682230119163356,34.04474430246492,0.13252107704593513,1
0.9500177203239789,0.27359171891277,22.831804352083303,0.3717246757149703,0
0.9643820648305488,0.10206239858702416,31.75984811489734,0.6723573595917074,1
1.1379311222399298,0.5925571273718448,25.894258364421677,0.30846295697270876,0
0.34139085691506527,0.6115531396617959,26.29299086066731,0.30923494808842183,0
0.7285872796620555,0.5496339890862669,22.187557763729004,0.333566171112863,0
0.15930657719906138,0.20283572821004714,31.56945180756395,0.21047041478505238,1
0.7585905550277395,0.7349120438814537,20.28027141675667,0.13001285686968303,0
0.24698499970670712,0.6148685142656573,24.84482772357213,0.4136708382905299,0
0.6996932031933081,0.5433172426879778,26.203489975349505,0.628056133767935,0
0.7082950911389272,0.5382079425663406,29.850421868549766,0.5202962244929652,1
0.5858829259284114,0.7282682750687309,24.43270674083074,0.08540743719353495,0
0.6510265418400912,0.7462303498228429,28.605657976789875,0.29257730371769103,1
0.9285118985075761,0.49672806350767995,24.705881926959506,0.023601198335741404,0
0.9691314239888766,0.3625020582219113,28.186412739171892,0.2293994624032119,1
0.6159761979117435,0.3228004846695622,28.482869524162965,0.47517608297757835,1
0.7395324577510042,0.6643091308105419,29.188831210584876,0.21735931277388693,1
1.1209216710436172,0.5334540048757502,31.46599587720652,0.5915796569847132,1
0.1876936267762912,0.10794952269024023,25.814451219198347,0.3446212652076839,1
0.18466910078512705,0.1566395097612704,18.865563277397865,0.4750343507311608,0
0.15086536369738368,0.7251394213286348,28.592816832381107,0.6210283518314087,1
0.806542777796607,0.7133736110783757,16.54236166984324,0.4843110098816074,0
0.5313995459089363,0.7638743365231017,19.37910044922368,0.6301818189141214,0
0.9404696285631197,0.3708882254962428,30.843150573295983,0.5694844420292067,1
0.8219161253048815,0.6380456807305304,23.70140288660132,0.4056036868681855,0
0.43368342207747385,0.6711687704857412,24.960883353024343,0.22211850801188254,0
1.0831215294657661,0.2867726793786448,34.7479383696706,0.22273683516292211,1
0.9269119691312502,0.1590032834203567,19.70344971697836,0.6152251411036821,0
0.361115182046702,0.7977697712293798,15.391054990718692,0.056641276222181236,0
0.46882082043786205,0.07266440281351243,17.227452190356882,0.6601770567058403,0
0.4116059772349023,0.4980019390335822,19.890037193216592,0.24240066413068076,0
0.2312533959187496,0.5376592056362817,29.518400487929384,0.5224323206731156,1
0.2199508784235204,0.5613420064772363,30.51644063969524,0.24442023179346478,1
1.1265465828821055,0.24172080797681728,26.309779080282276,0.6682449446785492,0
0.5535896427785663,0.5911844332241382,20.100927973963227,0.044802340506573536,0
0.49081779619402127,0.21229967246094916,25.43483789053647,0.26025683611541517,0
